TRACTCE10,GEOID10,NAME10,NAMELSAD10,INTPTLAT10,INTPTLON10,nit_long,COUNTYNS10,NAME10_1,NAMELSAD_1,INTPTLAT_1,INTPTLON_1,cancer_num,CID_sum
203704,55133203704,2037.04,Census Tract 2037.04,+43.0726405,-088.3705889,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,10,230
203902,55133203902,2039.02,Census Tract 2039.02,+42.8660781,-088.3182051,0,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,8,184
202102,55133202102,2021.02,Census Tract 2021.02,+42.9409099,-088.2705287,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,14,322
000100,55035000100,1,Census Tract 1,+44.7143783,-091.0486845,6,01581077,Eau Claire,Eau Claire County,+44.7263547,-091.2864137,76,2280
000501,55035000501,5.01,Census Tract 5.01,+44.8520404,-091.5012091,6,01581077,Eau Claire,Eau Claire County,+44.7263547,-091.2864137,0,0
000502,55035000502,5.02,Census Tract 5.02,+44.8447743,-091.4542026,6,01581077,Eau Claire,Eau Claire County,+44.7263547,-091.2864137,0,0
201704,55133201704,2017.04,Census Tract 2017.04,+42.8867338,-088.1631057,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,17,391
202902,55133202902,2029.02,Census Tract 2029.02,+43.0215181,-088.1823308,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,3,69
201404,55133201404,2014.04,Census Tract 2014.04,+42.9925907,-088.1087349,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,3,69
203303,55133203303,2033.03,Census Tract 2033.03,+43.1033548,-088.2822157,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,3,69
203304,55133203304,2033.04,Census Tract 2033.04,+43.0914814,-088.2173796,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,13,299
200803,55133200803,2008.03,Census Tract 2008.03,+43.0969795,-088.1523744,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,2,46
200201,55133200201,2002.01,Census Tract 2002.01,+43.1549799,-088.1143517,0,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,5,115
201402,55133201402,2014.02,Census Tract 2014.02,+43.0000250,-088.0804415,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,2,46
200102,55133200102,2001.02,Census Tract 2001.02,+43.1815010,-088.1121913,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
200103,55133200103,2001.03,Census Tract 2001.03,+43.1763842,-088.0918184,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,2,46
200600,55133200600,2006,Census Tract 2006,+43.1084485,-088.0722320,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,1,23
202700,55133202700,2027,Census Tract 2027,+43.0119492,-088.2320577,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,0,0
201701,55133201701,2017.01,Census Tract 2017.01,+42.9204137,-088.1420652,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
200901,55133200901,2009.01,Census Tract 2009.01,+43.0786487,-088.0819539,0,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
960500,55119960500,9605,Census Tract 9605,+45.1321522,-090.3560572,0,01581119,Taylor,Taylor County,+45.2116558,-090.5048529,0,0
960400,55119960400,9604,Census Tract 9604,+45.1663259,-090.4250651,0,01581119,Taylor,Taylor County,+45.2116558,-090.5048529,7,224
960600,55119960600,9606,Census Tract 9606,+45.0771106,-090.3778096,0,01581119,Taylor,Taylor County,+45.2116558,-090.5048529,2,64
960200,55119960200,9602,Census Tract 9602,+45.2896178,-090.5762294,0,01581119,Taylor,Taylor County,+45.2116558,-090.5048529,23,736
960100,55119960100,9601,Census Tract 9601,+45.2438393,-090.1776174,1,01581119,Taylor,Taylor County,+45.2116558,-090.5048529,11,352
960300,55119960300,9603,Census Tract 9603,+45.1487411,-090.7634033,0,01581119,Taylor,Taylor County,+45.2116558,-090.5048529,12,384
201504,55133201504,2015.04,Census Tract 2015.04,+42.9364446,-088.0807239,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
201506,55133201506,2015.06,Census Tract 2015.06,+42.9512728,-088.1041617,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,6,138
200902,55133200902,2009.02,Census Tract 2009.02,+43.0731844,-088.1105493,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,5,115
201800,55133201800,2018,Census Tract 2018,+42.9249090,-088.1076258,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,5,115
202800,55133202800,2028,Census Tract 2028,+43.0197983,-088.2095530,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
950501,55001950501,9505.01,Census Tract 9505.01,+43.8817191,-089.8962390,5,01581060,Adams,Adams County,+43.9737629,-089.7672232,7,126
950201,55001950201,9502.01,Census Tract 9502.01,+44.0031471,-089.8876764,6,01581060,Adams,Adams County,+43.9737629,-089.7672232,5,90
950502,55001950502,9505.02,Census Tract 9505.02,+43.8225000,-089.7494879,5,01581060,Adams,Adams County,+43.9737629,-089.7672232,11,198
950202,55001950202,9502.02,Census Tract 9502.02,+44.0888085,-089.7705743,5,01581060,Adams,Adams County,+43.9737629,-089.7672232,22,396
950100,55001950100,9501,Census Tract 9501,+44.2022827,-089.7468118,5,01581060,Adams,Adams County,+43.9737629,-089.7672232,12,216
950700,55001950700,9507,Census Tract 9507,+43.7124804,-089.6814175,6,01581060,Adams,Adams County,+43.9737629,-089.7672232,19,342
950400,55001950400,9504,Census Tract 9504,+43.9407474,-089.7376994,5,01581060,Adams,Adams County,+43.9737629,-089.7672232,14,252
200700,55133200700,2007,Census Tract 2007,+43.0990390,-088.1002743,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,8,184
200801,55133200801,2008.01,Census Tract 2008.01,+43.0780268,-088.1822925,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,2,46
202302,55133202302,2023.02,Census Tract 2023.02,+42.9791830,-088.2297388,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
201600,55133201600,2016,Census Tract 2016,+42.9513512,-088.1709612,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,20,460
202002,55133202002,2020.02,Census Tract 2020.02,+42.8736101,-088.2173716,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,22,506
201505,55133201505,2015.05,Census Tract 2015.05,+42.9632189,-088.1196749,4,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
202400,55133202400,2024,Census Tract 2024,+42.9935182,-088.2149596,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,1,23
201503,55133201503,2015.03,Census Tract 2015.03,+42.9727641,-088.0773570,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
001504,55101001504,15.04,Census Tract 15.04,+42.7912474,-087.7903950,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,2,62
002001,55101002001,20.01,Census Tract 20.01,+42.8222762,-088.1725417,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,1,31
001801,55101001801,18.01,Census Tract 18.01,+42.6883637,-088.0406066,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,9,279
001705,55101001705,17.05,Census Tract 17.05,+42.7469284,-087.8517450,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,3,93
200500,55133200500,2005,Census Tract 2005,+43.1120158,-088.1098029,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
203402,55133203402,2034.02,Census Tract 2034.02,+43.1221195,-088.2279896,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,3,69
204002,55133204002,2040.02,Census Tract 2040.02,+42.8930048,-088.4855248,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,68,1564
200202,55133200202,2002.02,Census Tract 2002.02,+43.1624226,-088.0756260,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,6,138
203404,55133203404,2034.04,Census Tract 2034.04,+43.1200175,-088.1992452,3,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,6,138
203000,55133203000,2030,Census Tract 2030,+43.0380438,-088.2370032,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,1,23
203103,55133203103,2031.03,Census Tract 2031.03,+43.0227677,-088.2469156,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,0,0
100500,55113100500,1005,Census Tract 1005,+46.0669847,-091.2068534,0,01581116,Sawyer,Sawyer County,+45.8649127,-091.1471302,16,384
940000,55113940000,9400,Census Tract 9400,+45.8995059,-091.3066370,0,01581116,Sawyer,Sawyer County,+45.8649127,-091.1471302,10,240
100800,55113100800,1008,Census Tract 1008,+45.7923304,-090.8918637,0,01581116,Sawyer,Sawyer County,+45.8649127,-091.1471302,19,456
100700,55113100700,1007,Census Tract 1007,+45.7579489,-091.2109635,0,01581116,Sawyer,Sawyer County,+45.8649127,-091.1471302,9,216
100400,55113100400,1004,Census Tract 1004,+45.7960144,-091.4710362,0,01581116,Sawyer,Sawyer County,+45.8649127,-091.1471302,4,96
100300,55113100300,1003,Census Tract 1003,+46.0075293,-091.4823422,0,01581116,Sawyer,Sawyer County,+45.8649127,-091.1471302,3,72
950600,55125950600,9506,Census Tract 9506,+46.1198599,-089.6262848,0,01581122,Vilas,Vilas County,+46.0498480,-089.5012540,49,1323
940000,55125940000,9400,Census Tract 9400,+45.9690553,-089.8783874,1,01581122,Vilas,Vilas County,+46.0498480,-089.5012540,20,540
950700,55125950700,9507,Census Tract 9507,+45.9380969,-089.6164309,0,01581122,Vilas,Vilas County,+46.0498480,-089.5012540,9,243
950200,55125950200,9502,Census Tract 9502,+46.0357074,-089.1424223,2,01581122,Vilas,Vilas County,+46.0498480,-089.5012540,30,810
950500,55125950500,9505,Census Tract 9505,+45.9238793,-089.3219498,0,01581122,Vilas,Vilas County,+46.0498480,-089.5012540,5,135
002701,55101002701,27.01,Census Tract 27.01,+42.7714894,-088.2118925,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,4,124
002702,55101002702,27.02,Census Tract 27.02,+42.7279646,-088.2399757,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,14,434
002002,55101002002,20.02,Census Tract 20.02,+42.7968314,-088.1227542,1,01581111,Racine,Racine County,+42.7540747,-087.4146760,20,620
001802,55101001802,18.02,Census Tract 18.02,+42.7200975,-088.0013886,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,25,775
001706,55101001706,17.06,Census Tract 17.06,+42.7283459,-087.8622029,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,1,31
001505,55101001505,15.05,Census Tract 15.05,+42.7804222,-087.7716064,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,0,0
203802,55133203802,2038.02,Census Tract 2038.02,+42.8897704,-088.3728156,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,47,1081
203602,55133203602,2036.02,Census Tract 2036.02,+43.0963911,-088.3308785,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,8,184
203702,55133203702,2037.02,Census Tract 2037.02,+43.0336833,-088.3701975,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,29,667
201300,55133201300,2013,Census Tract 2013,+42.9985913,-088.1606383,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,15,345
203102,55133203102,2031.02,Census Tract 2031.02,+43.0234538,-088.2783007,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,3,69
203804,55133203804,2038.04,Census Tract 2038.04,+42.9833051,-088.3278694,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,30,690
200400,55133200400,2004,Census Tract 2004,+43.1397869,-088.0995704,4,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,26,598
203101,55133203101,2031.01,Census Tract 2031.01,+43.0421921,-088.2790712,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
203803,55133203803,2038.03,Census Tract 2038.03,+42.9516130,-088.3961089,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,19,437
002800,55101002800,28,Census Tract 28,+42.7943205,-088.2503871,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,26,806
001900,55101001900,19,Census Tract 19,+42.7991573,-088.0108473,0,01581111,Racine,Racine County,+42.7540747,-087.4146760,29,899
001302,55101001302,13.02,Census Tract 13.02,+42.7481426,-087.7825338,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,1,31
001301,55101001301,13.01,Census Tract 13.01,+42.7510756,-087.7941678,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,1,31
001003,55101001003,10.03,Census Tract 10.03,+42.7144228,-087.8211677,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,1,31
001002,55101001002,10.02,Census Tract 10.02,+42.7139152,-087.8310558,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,0,0
000700,55101000700,7,Census Tract 7,+42.7034472,-087.8054366,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,1,31
000500,55101000500,5,Census Tract 5,+42.7210452,-087.8013534,2,01581111,Racine,Racine County,+42.7540747,-087.4146760,1,31
202500,55133202500,2025,Census Tract 2025,+43.0070664,-088.2059027,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,3,69
204200,55133204200,2042,Census Tract 2042,+43.1011342,-088.5196612,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,7,161
202202,55133202202,2022.02,Census Tract 2022.02,+43.0048205,-088.2542550,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,6,138
203601,55133203601,2036.01,Census Tract 2036.01,+43.1095059,-088.3501581,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,8,184
202301,55133202301,2023.01,Census Tract 2023.01,+42.9820400,-088.2481996,2,01581126,Waukesha,Waukesha County,+43.0193081,-088.3067069,4,92
